Risk_Item_ID,Year,Synthetic_Yield
5794,1980,-9999
5794,1981,-9999
5794,1982,-9999
5794,1983,-9999
5794,1984,-9999
5794,1985,-9999
5794,1986,-9999
5794,1987,-9999
5794,1988,-9999
5794,1989,-9999
5794,1990,-9999
5794,1991,-9999
5794,1992,-9999
5794,1993,-9999
5794,1994,-9999
5794,1995,-9999
5794,1996,-9999
5794,1997,-9999
5794,1998,-9999
5794,1999,-9999
5794,2000,-9999
5794,2001,-9999
5794,2002,-9999
5794,2003,-9999
5794,2004,-9999
5794,2005,-9999
5794,2006,-9999
5794,2007,-9999
5794,2008,-9999
5794,2009,-9999
5794,2010,-9999
5794,2011,-9999
5794,2012,-9999
5794,2013,-9999
5806,1969,-9999
5806,1970,-9999
5806,1971,-9999
5806,1972,-9999
5806,1973,-9999
5806,1974,-9999
5806,1975,-9999
5806,1976,-9999
5806,1977,-9999
5806,1978,-9999
5806,1979,-9999
5806,1980,-9999
5806,1981,-9999
5806,1982,-9999
5806,1983,-9999
5806,1984,-9999
5806,1985,-9999
5806,1986,-9999
5806,1987,-9999
5806,1988,-9999
5806,1989,-9999
5806,1990,-9999
5806,1991,-9999
5806,1992,-9999
5806,1993,-9999
5806,1994,-9999
5806,1995,-9999
5806,1996,-9999
5806,1997,-9999
5806,1998,-9999
5806,1999,-9999
5806,2000,-9999
5806,2001,-9999
5806,2002,-9999
5806,2003,-9999
5806,2004,-9999
5806,2005,-9999
5806,2006,-9999
5806,2007,-9999
5806,2008,-9999
5806,2009,-9999
5806,2010,-9999
5806,2011,-9999
5806,2012,-9999
5806,2013,-9999
5816,1969,-9999
5816,1970,-9999
5816,1971,-9999
5816,1972,-9999
5816,1973,-9999
5816,1974,-9999
5816,1975,-9999
5816,1976,-9999
5816,1977,-9999
5816,1978,-9999
5816,1979,-9999
5816,1980,-9999
5816,1981,-9999
5816,1982,-9999
5816,1983,-9999
5816,1984,-9999
5816,1985,-9999
5816,1986,-9999
5816,1987,-9999
5816,1988,-9999
5816,1989,-9999
5816,1990,-9999
5816,1991,-9999
5816,1992,-9999
5816,1993,-9999
5816,1994,-9999
5816,1995,-9999
5816,1996,-9999
5816,1997,-9999
5816,1998,-9999
5816,1999,-9999
